,date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg
1245,20130531,20.0,32.8,28.1,87.0,0.0,8.0,5.0,90.0,4.0
1246,20130601,19.0,32.4,27.4,88.0,4.5,8.0,9.0,230.0,6.0
1247,20130602,20.0,32.0,27.6,90.0,0.0,6.0,8.0,220.0,4.0
1248,20130603,18.0,32.2,27.7,86.0,11.5,7.0,11.0,180.0,6.0
1249,20130604,20.0,31.0,26.7,87.0,0.0,2.0,12.0,220.0,8.0
1250,20130605,20.0,33.0,28.0,83.0,0.0,7.0,10.0,180.0,5.0
1251,20130606,20.0,33.2,28.5,82.0,0.0,6.8,0.0,0.0,0.0
1252,20130607,20.0,33.2,28.8,83.0,0.0,8.0,6.0,220.0,5.0
1253,20130608,20.0,32.8,28.0,86.0,9.5,8.0,10.0,230.0,6.0
1254,20130609,18.0,27.8,25.2,93.0,23.5,0.0,13.0,240.0,10.0
1255,20130610,18.0,28.8,25.9,91.0,22.3,0.0,12.0,220.0,9.0
1256,20130611,20.0,27.8,25.4,92.0,8.6,0.0,10.0,210.0,8.0
1257,20130612,19.0,28.0,25.1,94.0,27.5,0.0,10.0,220.0,6.0
1258,20130613,18.0,28.0,25.2,92.0,55.6,0.0,6.0,170.0,4.0
1259,20130614,24.0,31.2,28.2,86.0,3.4,1.5,7.0,180.0,6.0
1260,20130615,21.0,30.2,27.3,88.0,1.0,0.0,9.0,240.0,6.0
1261,20130616,18.0,30.4,28.1,83.0,13.6,2.0,12.0,210.0,8.0
1262,20130617,18.0,30.2,27.5,84.0,18.6,4.5,10.0,180.0,8.0
1263,20130618,18.0,27.4,24.3,96.0,38.5,0.0,10.0,200.0,8.0
1264,20130619,19.0,28.2,26.3,92.0,22.5,0.0,11.0,170.0,7.0
1265,20130620,19.0,30.4,27.7,82.0,12.5,3.5,10.0,190.0,7.0
1266,20130621,21.0,30.2,28.0,76.0,0.0,4.0,10.0,180.0,6.0
1267,20130622,18.0,32.2,28.8,73.0,0.0,8.0,15.0,190.0,8.0
1268,20130623,19.0,32.2,28.4,74.0,6.2,7.0,12.0,200.0,7.0
1269,20130624,21.0,32.4,28.6,69.0,0.0,5.5,10.0,200.0,5.0
1270,20130625,20.0,32.8,27.9,82.0,0.0,8.0,5.0,210.0,4.0
1271,20130626,20.0,30.8,27.7,81.0,0.0,3.0,6.0,210.0,4.0
1272,20130627,21.0,31.2,27.5,83.0,0.0,5.0,5.0,220.0,4.0
1273,20130628,20.0,31.6,28.0,82.0,0.0,8.0,5.0,210.0,4.0
1274,20130629,21.0,32.4,27.9,83.0,0.0,8.0,4.0,220.0,3.0
1275,20130630,21.0,32.8,28.6,80.0,0.0,8.0,5.0,230.0,4.0
1276,20130701,19.0,32.0,28.0,82.0,13.7,8.0,9.0,180.0,5.0
1277,20130702,18.0,29.2,26.2,83.0,9.2,0.0,9.0,190.0,6.0
1278,20130703,18.0,29.8,24.8,88.0,25.6,1.0,10.0,210.0,6.0
1279,20130704,21.0,29.2,26.8,82.0,0.5,0.0,7.0,180.0,5.0
1280,20130705,20.0,32.0,28.1,74.0,0.0,7.0,7.0,200.0,5.0
1281,20130706,19.0,32.4,28.1,74.0,0.0,7.5,7.0,190.0,5.0
1282,20130707,18.0,32.2,27.7,76.0,3.2,7.0,12.0,190.0,7.0
1283,20130708,19.0,29.6,26.6,70.0,0.5,0.0,13.0,180.0,7.0
1284,20130709,20.0,32.6,28.7,67.0,0.0,8.0,8.0,180.0,5.0
1285,20130710,19.0,31.2,27.7,72.0,0.0,3.0,4.0,220.0,3.0
1286,20130711,19.0,33.2,27.7,74.0,0.0,6.0,4.0,200.0,4.0
1287,20130712,20.0,32.6,27.1,84.0,0.0,5.0,8.0,200.0,6.0
1288,20130713,22.0,31.8,28.1,75.0,0.0,8.0,10.0,190.0,7.0
1289,20130714,19.0,31.0,28.1,74.0,0.3,0.5,13.0,180.0,8.0
1290,20130715,19.0,31.6,28.6,71.0,1.0,0.0,7.0,200.0,5.0
1291,20130716,19.0,28.2,25.9,88.0,3.8,0.0,9.0,180.0,6.0
1292,20130717,22.0,32.4,28.5,66.0,0.0,8.0,10.0,200.0,5.0
1293,20130718,22.0,31.8,28.7,69.0,0.0,8.0,10.0,200.0,6.0
1294,20130719,22.0,31.0,28.3,67.0,0.0,0.0,7.0,190.0,6.0
1295,20130720,22.0,32.4,28.7,66.0,0.0,8.0,8.0,180.0,5.0
1296,20130721,22.0,31.6,27.6,74.0,0.0,4.5,9.0,190.0,6.0
1297,20130722,22.0,32.8,28.6,71.0,0.0,6.0,9.0,190.0,5.0
1298,20130723,22.0,32.4,28.6,71.0,0.0,2.0,5.0,180.0,4.0
1299,20130724,21.0,33.4,28.8,70.0,0.0,6.0,5.0,170.0,4.0
1300,20130725,21.0,32.4,28.1,78.0,0.0,7.3,8.0,210.0,5.0
1301,20130726,20.0,32.2,28.6,76.0,0.0,8.0,6.0,220.0,5.0
1302,20130727,20.0,32.2,27.8,81.0,0.0,6.0,3.0,200.0,3.0
1303,20130728,20.0,31.0,27.0,86.0,0.0,0.0,6.0,200.0,5.0
1304,20130729,20.0,33.2,28.9,72.0,0.0,5.6,9.0,190.0,6.0
1305,20130730,19.0,31.8,28.0,74.0,4.0,6.0,13.0,180.0,8.0
1306,20130731,20.0,31.0,27.9,79.0,1.3,7.5,10.0,200.0,7.0
1307,20130801,18.0,28.4,25.9,82.0,13.8,0.0,12.0,190.0,6.0
1308,20130802,18.2,29.4,26.6,78.0,0.5,0.0,10.0,180.0,6.0
1309,20130803,18.0,32.2,27.7,74.0,5.2,6.0,10.0,200.0,6.0
1310,20130804,18.0,28.4,26.4,74.0,5.7,1.2,11.0,180.0,7.0
1311,20130805,18.4,30.8,26.0,82.0,3.4,5.0,15.0,210.0,8.0
1312,20130806,20.0,31.2,26.7,78.0,0.0,6.4,10.0,220.0,5.0
1313,20130807,18.0,30.0,27.5,71.0,3.8,1.0,8.0,200.0,6.0
1314,20130808,19.0,30.4,27.0,72.0,2.5,5.0,10.0,180.0,8.0
1315,20130809,18.2,30.4,26.6,81.0,7.0,3.8,11.0,230.0,7.0
1316,20130810,19.0,31.0,25.8,82.0,2.8,1.2,8.0,220.0,6.0
1317,20130811,18.0,28.6,25.6,78.0,3.1,2.0,9.0,180.0,5.0
1318,20130812,20.8,31.6,26.7,76.0,0.0,5.0,8.0,200.0,5.0
1319,20130813,19.6,32.2,26.5,76.0,1.0,4.0,13.0,200.0,5.0
1320,20130814,20.8,31.8,27.6,70.0,0.0,3.5,12.0,200.0,5.0
1321,20130815,19.4,32.6,28.6,60.0,0.0,6.0,6.0,190.0,4.0
1322,20130816,19.6,32.4,27.5,80.0,0.0,7.0,5.0,230.0,4.0
1323,20130817,20.2,32.4,27.4,83.0,0.0,8.0,4.0,250.0,3.0
1324,20130818,20.0,30.6,27.6,78.0,0.0,7.0,6.0,240.0,4.0
1325,20130819,20.0,31.2,27.1,84.0,0.0,8.0,6.0,210.0,5.0
1326,20130820,20.0,31.8,27.6,69.0,0.0,8.0,6.0,230.0,5.0
1327,20130821,20.4,32.4,27.7,71.0,0.0,8.0,6.0,220.0,4.0
1328,20130822,21.2,32.0,28.0,72.0,0.0,7.4,8.0,220.0,5.0
1329,20130823,21.8,32.6,28.2,65.0,0.0,4.0,8.0,210.0,5.0
1330,20130824,21.0,32.8,28.6,66.0,0.0,8.0,6.0,230.0,5.0
1331,20130825,19.8,33.6,28.8,70.0,0.0,8.0,6.0,230.0,3.0
1332,20130826,20.0,32.4,27.4,82.0,0.0,8.0,0.0,0.0,0.0
1333,20130827,21.4,33.2,28.4,76.0,0.0,6.5,6.0,210.0,4.0
1334,20130828,19.4,33.0,28.2,76.0,0.0,2.0,7.0,230.0,5.0
1335,20130829,20.2,30.6,27.2,78.0,0.0,2.6,5.0,80.0,5.0
1336,20130830,19.6,32.2,27.4,82.0,2.0,7.0,4.0,210.0,3.0
1337,20130831,18.0,32.4,27.2,85.0,16.9,7.0,0.0,0.0,0.0
1338,20130901,18.0,28.0,25.0,92.0,6.0,0.0,5.0,90.0,4.0
1339,20130902,18.4,29.4,25.3,92.0,39.5,1.0,0.0,0.0,0.0
1340,20130903,19.0,29.8,26.4,87.0,21.5,2.8,5.0,250.0,4.0
1341,20130904,18.2,27.2,25.3,93.0,31.1,0.0,5.0,270.0,4.0
1342,20130905,18.0,30.0,26.5,81.0,6.6,2.0,8.0,210.0,4.0
1343,20130906,16.8,29.8,24.6,90.0,12.7,0.0,6.0,230.0,4.0
1344,20130907,19.2,30.8,26.5,80.0,0.0,4.0,6.0,180.0,5.0
1345,20130908,17.4,31.4,26.9,82.0,31.5,5.5,6.0,220.0,4.0
1346,20130909,17.4,30.8,25.0,90.0,3.0,3.5,6.0,230.0,4.0
1347,20130910,17.4,27.8,25.0,88.0,49.8,0.0,10.0,240.0,6.0
1348,20130911,17.8,29.2,24.7,90.0,10.6,1.0,11.0,210.0,5.0
1349,20130912,17.2,30.2,26.7,82.0,28.0,5.0,7.0,220.0,5.0
1350,20130913,19.2,31.8,26.8,79.0,0.0,2.0,6.0,230.0,5.0
1351,20130914,21.0,31.6,27.4,71.0,0.0,4.0,8.0,200.0,5.0
1352,20130915,21.0,32.8,29.0,64.0,0.0,2.5,7.0,220.0,5.0
1353,20130916,21.0,31.2,27.3,74.0,0.0,2.0,8.0,190.0,5.0
1354,20130917,21.0,31.2,27.8,71.0,0.0,5.5,7.0,200.0,3.0
1355,20130918,21.0,33.0,28.3,70.0,0.0,8.0,5.0,220.0,4.0
1356,20130919,22.0,32.0,28.3,66.0,0.0,5.2,9.0,190.0,6.0
1357,20130920,22.4,32.8,28.7,66.0,0.0,6.4,14.0,180.0,8.0
1358,20130921,22.2,32.8,29.1,64.0,0.0,8.0,6.0,180.0,5.0
1359,20130922,21.8,31.8,28.7,70.0,0.0,6.0,10.0,200.0,7.0
1360,20130923,21.0,32.0,28.3,75.0,0.0,4.5,9.0,190.0,6.0
1361,20130924,21.8,32.0,28.4,74.0,0.0,6.0,9.0,180.0,6.0
1362,20130925,21.2,33.2,28.9,65.0,0.0,3.0,9.0,170.0,6.0
1363,20130926,21.2,32.4,28.0,77.0,0.0,8.0,8.0,230.0,6.0
1364,20130927,21.4,32.8,28.4,71.0,0.0,5.0,9.0,230.0,5.0
1365,20130928,20.2,32.2,28.2,75.0,1.4,8.0,7.0,240.0,6.0
1366,20130929,20.2,32.2,27.3,83.0,1.0,6.0,6.0,220.0,4.0
1367,20130930,19.2,32.2,27.4,84.0,6.9,5.0,7.0,180.0,6.0
1368,20131001,20.4,32.2,27.9,78.0,0.0,3.0,8.0,180.0,5.0
1369,20131002,18.4,31.4,27.0,79.0,7.5,5.5,8.0,220.0,6.0
1370,20131003,19.2,31.4,26.3,74.0,0.0,2.0,15.0,230.0,5.0
1371,20131004,20.4,31.3,27.0,79.0,0.0,5.7,6.0,210.0,4.0
1372,20131005,19.2,28.6,26.5,86.0,3.1,0.0,6.0,240.0,4.0
1373,20131006,19.4,27.6,25.5,92.0,14.2,0.0,6.0,220.0,4.0
1374,20131007,17.4,29.6,26.5,84.0,28.1,0.0,8.0,230.0,5.0
1375,20131008,21.0,33.2,24.85,87.5,34.5,0.0,10.0,230.0,4.0
1376,20131009,26.4,33.1,29.1,74.0,0.0,6.5,5.0,230.0,2.0
1377,20131010,25.0,32.4,28.1,82.0,0.0,5.0,4.0,100.0,1.0
1378,20131011,19.8,32.2,28.5,76.0,0.0,8.0,3.0,210.0,3.0
1379,20131012,20.4,30.8,26.8,84.0,0.5,8.0,8.0,220.0,4.0
1380,20131013,19.6,30.6,25.9,90.0,2.5,4.0,0.0,0.0,0.0
1381,20131014,20.0,31.2,26.3,89.0,4.6,4.0,4.0,260.0,3.0
1382,20131015,19.5,31.2,25.6,92.0,17.8,1.0,4.0,210.0,3.0
1383,20131016,19.2,31.2,26.6,87.0,1.7,2.6,0.0,0.0,0.0
1384,20131017,19.8,31.0,26.6,88.0,0.0,0.0,8.0,190.0,6.0
1385,20131018,19.4,28.8,25.3,86.0,0.0,3.0,11.0,210.0,7.0
1386,20131019,20.0,30.4,27.1,76.0,0.0,1.0,9.0,220.0,6.0
1387,20131020,17.6,29.8,25.9,83.0,6.9,2.5,10.0,230.0,6.0
1388,20131021,18.6,31.0,26.5,86.0,1.6,3.0,0.0,0.0,0.0
1389,20131022,18.0,31.6,26.2,86.0,0.0,5.4,5.0,220.0,4.0
1390,20131023,18.4,30.4,26.0,89.0,0.0,3.5,0.0,0.0,0.0
1391,20131024,19.0,30.6,26.1,90.0,0.0,5.5,5.0,80.0,4.0
1392,20131025,18.8,31.8,27.1,84.0,0.0,6.6,4.0,210.0,3.0
1393,20131026,19.0,31.4,26.8,84.0,0.0,6.0,0.0,0.0,0.0
1394,20131027,18.4,30.8,26.5,88.0,4.1,2.0,4.0,210.0,3.0
1395,20131028,18.2,27.8,24.8,92.0,3.5,0.0,0.0,0.0,0.0
1396,20131029,18.0,29.7,24.8,89.0,0.0,4.0,0.0,0.0,0.0
1397,20131030,19.0,30.8,26.6,86.0,0.0,7.0,0.0,0.0,0.0
1398,20131031,19.2,31.0,26.2,88.0,0.0,6.0,0.0,0.0,0.0
1399,20131101,18.4,31.0,26.5,89.0,1.5,3.0,5.0,100.0,4.0
1400,20131102,19.8,32.0,26.5,83.0,0.0,8.0,0.0,0.0,0.0
1401,20131103,18.0,30.6,25.7,90.0,18.0,3.0,5.0,80.0,4.0
1402,20131104,19.0,29.5,24.5,95.0,1.8,0.5,4.0,90.0,4.0
1403,20131105,19.4,30.2,26.7,86.0,2.0,7.5,5.0,80.0,4.0
1404,20131106,19.0,29.2,25.8,90.0,0.0,0.2,4.0,100.0,3.0
1405,20131107,19.2,31.0,26.2,88.0,0.0,4.0,0.0,0.0,0.0
1406,20131108,18.2,31.0,26.3,90.0,0.0,2.0,3.0,180.0,3.0
1407,20131109,18.8,31.4,26.5,84.0,0.0,8.0,0.0,0.0,0.0
1408,20131110,19.0,31.2,26.6,85.0,0.0,6.5,0.0,0.0,0.0
1409,20131111,20.2,31.2,27.1,85.0,0.0,5.0,4.0,80.0,4.0
1410,20131112,18.8,30.2,25.8,90.0,9.4,1.5,5.0,90.0,5.0
1411,20131113,19.0,30.4,25.9,92.0,0.0,4.0,0.0,0.0,0.0
1412,20131114,19.0,30.2,25.4,91.0,7.0,2.4,0.0,0.0,0.0
1413,20131115,19.0,30.4,26.4,90.0,5.6,0.0,0.0,0.0,0.0
1414,20131116,19.6,31.2,26.8,85.0,0.0,8.0,0.0,0.0,0.0
1415,20131117,19.6,30.2,26.2,90.0,0.0,1.0,0.0,0.0,0.0
1416,20131118,18.6,31.0,26.7,85.0,0.0,7.0,0.0,0.0,0.0
1417,20131119,19.0,29.8,25.6,87.0,0.0,1.0,5.0,100.0,5.0
1418,20131120,19.0,29.0,26.1,88.0,4.6,0.0,7.0,80.0,5.0
1419,20131121,19.0,29.8,26.4,87.0,0.5,5.0,4.0,90.0,4.0
1420,20131122,19.2,29.8,26.1,88.0,0.4,0.0,0.0,0.0,0.0
1421,20131123,19.8,28.0,25.4,91.0,4.9,0.0,7.0,210.0,5.0
1422,20131124,17.4,32.4,28.3,74.0,29.0,8.0,5.0,220.0,5.0
1423,20131125,20.0,32.0,28.0,77.0,0.0,8.0,6.0,230.0,4.0
1424,20131126,19.6,31.2,26.7,85.0,0.0,7.0,8.0,90.0,5.0
1425,20131127,19.2,31.0,26.8,88.0,8.8,2.5,0.0,0.0,0.0
1426,20131128,19.4,29.2,25.9,90.0,0.0,0.0,4.0,80.0,3.0
1427,20131129,18.2,29.9,26.2,88.0,31.0,0.0,10.0,100.0,6.0
1428,20131130,19.2,28.2,25.8,91.0,6.8,0.0,8.0,90.0,6.0
1429,20131201,18.0,30.0,26.3,86.0,31.3,0.0,9.0,80.0,6.0
1430,20131202,18.4,30.0,25.9,89.0,11.6,4.4,7.0,100.0,5.0
1431,20131203,18.6,26.8,25.6,90.0,4.4,0.0,7.0,100.0,5.0
1432,20131204,18.8,27.6,25.1,93.0,32.7,0.0,6.0,110.0,4.0
1433,20131205,19.2,27.4,25.4,93.0,12.2,0.0,7.0,80.0,5.0
1434,20131206,18.4,26.0,25.0,94.0,83.5,0.0,5.0,90.0,4.0
1435,20131207,19.4,29.0,25.7,91.0,0.0,0.0,7.0,100.0,5.0
1436,20131208,19.0,30.1,26.5,89.0,13.0,6.0,6.0,90.0,5.0
1437,20131209,19.0,30.6,26.1,88.0,2.8,6.0,3.0,80.0,3.0
1438,20131210,18.6,29.0,25.6,90.0,0.0,0.0,9.0,110.0,6.0
1439,20131211,18.8,30.0,26.0,90.0,4.7,3.0,7.0,110.0,4.0
1440,20131212,20.6,28.8,25.6,92.0,0.0,2.4,5.0,90.0,4.0
1441,20131213,18.8,31.0,27.4,86.0,11.5,4.5,4.0,100.0,4.0
1442,20131214,18.8,29.6,26.0,89.0,29.5,0.0,5.0,80.0,4.0
1443,20131215,19.0,31.0,26.0,90.0,0.0,5.0,0.0,0.0,0.0
1444,20131216,19.8,31.4,25.2,92.0,2.0,0.0,0.0,0.0,0.0
1445,20131217,19.8,31.6,27.4,82.0,0.0,5.0,4.0,210.0,3.0
1446,20131218,19.6,30.8,26.2,87.0,0.0,3.0,0.0,0.0,0.0
1447,20131219,21.0,30.8,26.8,87.0,0.0,8.0,5.0,100.0,4.0
1448,20131220,20.2,29.2,26.3,84.0,0.0,0.5,5.0,90.0,4.0
1449,20131221,18.8,28.4,25.6,90.0,19.1,1.0,6.0,80.0,5.0
1450,20131222,18.8,26.4,24.4,95.0,35.7,0.0,6.0,110.0,4.0
1451,20131223,19.4,30.0,25.9,84.0,2.5,7.0,8.0,100.0,4.0
1452,20131224,20.4,29.0,26.4,86.0,0.0,3.5,5.0,50.0,4.0
1453,20131225,18.8,28.8,26.1,86.0,2.6,1.0,5.0,40.0,3.0
1454,20131226,18.6,28.0,25.2,88.0,7.1,0.0,5.0,80.0,4.0
1455,20131227,18.4,27.8,24.8,95.0,87.4,0.0,8.0,100.0,6.0
1456,20131228,18.4,25.2,23.3,98.0,146.1,0.0,5.0,110.0,4.0
1457,20131229,18.6,26.6,23.8,96.0,10.3,0.0,5.0,100.0,4.0
1458,20131230,19.8,29.0,26.2,86.0,0.0,4.5,8.0,90.0,6.0
1459,20131231,18.6,29.0,26.0,90.0,35.7,0.5,8.0,80.0,5.0
1460,20140101,18.4,29.2,25.7,92.0,35.7,1.75,8.0,100.0,4.0
1461,20140102,18.6,30.0,25.6,93.0,14.5,2.75,6.0,90.0,3.0
1462,20140103,18.0,30.0,25.6,90.0,13.8,1.9,2.0,50.0,0.0
1463,20140104,18.8,30.4,25.9,90.0,0.7,1.85,2.0,90.0,0.0
1464,20140105,19.0,30.0,26.2,89.0,5.75,2.25,6.0,100.0,3.0
1465,20140106,19.2,30.4,26.5,88.0,0.6,3.2,3.0,100.0,1.0
1466,20140107,19.2,29.8,26.4,87.0,0.6,0.2,5.0,90.0,4.0
1467,20140108,20.0,30.8,26.7,88.0,0.0,4.4,5.0,60.0,3.0
1468,20140109,20.4,30.4,27.0,84.0,0.0,2.25,10.0,90.0,5.0
1469,20140110,20.0,29.4,25.3,89.0,2.2,0.2,8.0,80.0,6.0
1470,20140111,18.8,28.6,26.1,87.0,2.6,1.25,6.0,80.0,5.0
1471,20140112,20.4,30.2,26.4,89.0,5.0,3.3000000000000003,7.0,100.0,5.0
1472,20140113,20.6,29.4,26.5,85.0,0.0,2.9,8.0,80.0,5.0
1473,20140114,20.0,30.0,26.8,85.0,0.0,4.1000000000000005,6.0,70.0,4.0
1474,20140115,20.0,29.8,25.8,85.0,0.8,3.25,7.0,90.0,5.0
1475,20140116,20.6,29.8,25.1,87.0,0.5,3.8,5.0,80.0,4.0
1476,20140117,20.0,26.2,25.1,88.0,2.2,0.95,10.0,80.0,7.0
1477,20140118,19.6,28.2,25.7,84.0,1.2,2.0,10.0,70.0,7.0
1478,20140119,20.2,29.0,26.2,81.0,3.3,0.95,11.0,70.0,7.0
1479,20140120,20.0,29.6,26.4,78.0,11.2,4.3,8.0,90.0,6.0
1480,20140121,20.4,29.6,26.3,81.0,0.0,2.4000000000000004,8.0,70.0,6.0
1481,20140122,20.6,28.6,26.1,80.0,0.0,4.15,8.0,100.0,7.0
1482,20140123,19.6,29.0,24.8,87.0,0.0,3.75,7.0,100.0,5.0
1483,20140124,19.0,29.2,25.5,84.0,10.5,2.9,7.0,80.0,5.0
1484,20140125,20.0,29.6,26.3,78.0,2.1,3.2,6.0,80.0,2.0
1485,20140126,19.2,28.8,25.8,85.0,6.25,3.0,5.0,130.0,3.0
1486,20140127,18.8,27.4,24.5,90.0,0.4,0.2,50.0,80.0,6.0
1487,20140128,19.6,30.2,26.9,75.0,1.55,4.15,10.0,80.0,7.0
1488,20140129,20.2,29.6,26.1,83.0,0.0,3.8,10.0,70.0,7.0
1489,20140130,20.0,29.4,26.7,82.0,0.0,4.0,9.0,80.0,7.0
1490,20140131,19.0,30.0,26.7,78.0,0.0,3.3000000000000003,10.0,90.0,7.0
1491,20140201,19.4,30.0,26.3,78.0,0.0,3.5,9.0,70.0,5.0
1492,20140202,20.0,31.6,26.3,76.0,0.0,1.55,4.0,60.0,2.0
1493,20140203,18.2,30.2,25.7,81.0,0.0,3.65,5.0,40.0,1.0
1494,20140204,16.8,33.6,24.8,85.0,0.0,4.3,3.0,350.0,1.0
1495,20140205,16.0,30.6,25.0,81.0,0.0,4.4,5.0,70.0,2.0
1496,20140206,17.2,30.8,26.6,77.0,0.0,4.3,6.0,70.0,4.0
1497,20140207,19.6,31.0,26.4,82.0,0.0,3.25,5.0,70.0,2.0
1498,20140208,19.2,29.4,25.6,89.0,0.0,3.35,3.0,20.0,0.0
1499,20140209,18.6,29.4,25.5,88.0,0.0,2.7,3.0,10.0,0.0
1500,20140210,17.4,31.0,25.5,87.0,0.0,4.4,3.0,60.0,0.0
1501,20140211,17.0,30.0,25.1,85.0,0.0,4.4,3.0,70.0,0.0
1502,20140212,17.2,30.0,25.0,87.0,0.0,4.1,3.0,340.0,0.0
1503,20140213,17.6,31.0,26.2,86.0,0.0,4.0,5.0,70.0,4.0
1504,20140214,18.8,32.4,26.6,86.0,0.0,4.2,7.0,80.0,4.0
1505,20140215,18.6,31.0,26.3,87.0,0.3,3.7,6.0,70.0,3.0
1506,20140216,18.0,31.4,26.1,90.0,6.5,3.65,0.0,0.0,0.0
1507,20140217,18.6,30.8,26.7,91.0,25.5,2.25,3.0,100.0,1.0
1508,20140218,18.4,29.8,26.7,91.0,4.6,2.95,6.0,90.0,1.0
1509,20140219,19.6,31.0,26.9,87.0,8.4,1.9,4.0,30.0,2.0
1510,20140220,18.6,26.8,23.4,93.0,0.0,0.0,5.0,110.0,3.0
1511,20140221,17.8,31.2,26.7,80.0,22.6,3.3,6.0,70.0,3.0
1512,20140222,19.7,30.0,26.9,85.0,0.0,2.95,8.0,80.0,6.0
1513,20140223,19.4,30.4,26.9,88.0,0.0,4.4,9.0,80.0,6.0
1514,20140224,19.4,30.4,27.1,85.0,0.0,3.8,5.0,60.0,2.0
1515,20140225,20.2,30.7,27.1,84.0,0.0,4.3500000000000005,8.0,80.0,5.0
1516,20140226,17.6,31.2,26.6,83.0,0.0,4.4,7.0,60.0,5.0
1517,20140227,18.2,31.2,26.8,81.0,0.0,4.45,8.0,80.0,6.0
1518,20140228,19.0,31.0,27.2,83.0,0.0,3.7,7.0,80.0,4.0
1519,20140301,21.0,30.8,27.2,81.0,0.0,3.6,6.0,80.0,3.0
1520,20140302,19.8,31.2,27.2,86.0,0.0,1.85,5.0,70.0,1.0
1521,20140303,19.0,31.8,26.8,86.0,0.0,1.2,3.0,10.0,1.0
1522,20140304,19.4,31.8,27.5,84.0,0.0,2.85,4.0,90.0,1.0
1523,20140305,20.6,31.6,27.7,83.0,0.0,7.5,8.0,100.0,2.0
1524,20140306,21.0,32.2,27.9,80.0,0.0,4.4,5.0,60.0,3.0
1525,20140307,18.0,31.8,27.3,79.0,0.0,4.4,5.0,90.0,4.0
1526,20140308,18.8,31.8,26.8,85.0,0.0,3.6,5.0,60.0,3.0
1527,20140309,19.0,31.4,27.6,81.0,0.0,4.35,26.0,50.0,5.0
1528,20140310,18.4,32.2,27.7,77.0,0.0,4.4,7.0,90.0,4.0
1529,20140311,18.8,30.8,26.9,79.0,0.0,4.4,10.0,70.0,6.0
1530,20140312,20.4,32.0,27.8,80.0,0.0,8.0,7.0,100.0,4.0
1531,20140313,18.8,32.2,26.6,87.0,0.0,8.0,5.0,50.0,3.0
1532,20140314,19.0,31.6,27.8,79.0,0.0,4.4,8.0,80.0,4.0
1533,20140315,20.0,31.6,27.5,86.0,0.25,2.0500000000000003,8.0,70.0,5.0
1534,20140316,21.6,27.8,27.2,85.0,0.85,0.0,11.0,80.0,7.0
1535,20140317,21.0,31.0,27.5,89.0,7.0,0.0,8.0,90.0,3.0
1536,20140318,18.8,30.8,26.7,91.0,39.5,2.0,31.0,60.0,4.0
1537,20140319,19.0,31.4,26.3,90.0,0.0,2.6,4.0,70.0,1.0
1538,20140320,19.2,31.2,26.9,88.0,0.0,3.75,4.0,40.0,2.0
1539,20140321,19.0,31.0,27.3,88.0,0.0,7.0,5.0,90.0,2.0
1540,20140322,19.0,31.6,27.2,83.0,0.0,3.15,5.0,30.0,2.0
1541,20140323,20.2,31.6,28.1,84.0,0.0,4.3,9.0,60.0,5.0
1542,20140324,21.2,31.2,28.1,83.0,0.0,3.75,6.0,60.0,4.0
1543,20140325,21.1,30.6,27.3,88.0,1.0,3.75,5.0,80.0,4.0
1544,20140326,21.4,31.2,27.7,87.0,2.0,3.95,4.0,70.0,1.0
1545,20140327,21.2,32.0,28.5,83.0,0.0,6.5,4.0,60.0,2.0
1546,20140328,20.0,32.4,27.8,85.0,0.0,3.4,3.0,40.0,1.0
1547,20140329,20.2,32.3,28.2,85.0,0.0,8.0,4.0,90.0,1.0
1548,20140330,21.0,32.8,27.4,86.0,0.0,10.0,4.0,80.0,1.0
1549,20140331,20.0,32.2,27.8,82.0,2.0,10.0,8.0,220.0,4.0
1550,20140401,20.9,32.4,28.2,78.0,3.75,6.5,4.0,140.0,1.0
1551,20140402,19.4,32.0,27.3,85.0,17.5,2.7,4.0,140.0,1.0
1552,20140403,20.0,32.8,28.2,79.0,0.0,2.35,3.0,310.0,0.0
1553,20140404,19.2,31.4,26.4,85.0,0.0,1.05,9.0,210.0,6.0
1554,20140405,19.8,30.4,27.4,74.0,0.0,4.0,6.0,60.0,3.0
1555,20140406,18.4,32.2,27.3,71.0,19.0,4.4,0.0,0.0,0.0
1556,20140407,19.0,31.6,27.6,82.0,0.0,4.0,4.0,260.0,1.0
1557,20140408,19.0,32.4,27.15,77.5,0.0,3.8,0.0,0.0,0.0
1558,20140409,18.4,31.8,26.8,82.0,0.0,4.05,3.0,320.0,0.0
1559,20140410,18.8,32.6,27.1,83.0,16.0,3.5500000000000003,3.0,40.0,0.0
1560,20140411,19.4,31.8,27.35,80.5,0.0,0.75,3.0,290.0,0.0
1561,20140412,19.4,32.0,26.9,86.0,0.0,2.75,2.0,240.0,0.0
1562,20140413,19.2,32.6,27.2,85.0,0.0,5.0,4.0,260.0,1.0
1563,20140414,19.2,32.8,26.9,85.0,0.0,1.9,0.0,0.0,0.0
1564,20140415,19.8,33.6,27.4,76.0,0.0,6.0,4.0,290.0,1.0
1565,20140416,20.0,33.4,27.7,82.0,0.0,6.5,3.0,350.0,1.0
1566,20140417,19.6,32.2,27.9,84.0,0.5,3.4,4.0,260.0,0.0
1567,20140418,19.2,33.4,27.5,83.0,0.0,2.0,3.0,50.0,0.0
